conversation_id,turn_no,speaker,utterance,strategy
1240,8,0,"I am interested in getting some aerial shots during my trip, so I would like to add Drone Photography Assistance to the package.",7
1240,8,1,"Absolutely, adding the amenity Drone Photography Assistance to your package is a great idea. With this addition, the final tour cost will be $13,715.63.",7
1240,10,0,"I appreciate your suggestion, but I'm afraid I cannot go beyond my proposed budget of $11,777.481029654977. Is there any way we can make it work within that range?",4
1240,10,1,"Sir, I highly recommend adding the amenity of Photography Gear Rental to enhance your tour experience. This would result in a total cost of $13715.63. Would you like to proceed with this addition?",5
1240,11,0,"Yes, I would like to proceed with adding Photography Gear Rental as an amenity.",4
1240,11,1,Thanks for your consent. We will proceed with adding Photography Gear Rental as an amenity.,7
1240,12,0,Thank you for considering my request. I appreciate the inclusion of Photography Gear Rental as an amenity.,7
1240,12,1,I appreciate your patience. Let's finalize the deal. Thank you.,7
1030,1,0,"Hey!, What a Amazing package Wildlife Safari, is there someone I can speak to about it? ",7
1030,1,1,You are the travel agent and you know detail about the tourism package ,7
1030,2,0,What we have for guided safari tours in Wildlife Safari ,7
1030,2,1,"The package have some great amenties like guided safari tours, ",4
1030,3,0,"I like to see birds, please add Birdwatching Opportunities in the package ",4
1030,3,1,"Sure sir, we can add amenity Birdwatching Opportunities in your tour package ",2
1030,4,0,"I don't like the walking safari, please remove it from the package ",4
1030,4,1,"It's fine if you want to remove the service walking safari guide, but as an option to this I would recommend Binoculars rental as a service ",7
1030,5,0,Ok I would like to add Binoculars rental as an amenity. ,1
1030,5,1,"Thanks for your consent, we are adding the amenity Binocular rental ",4
1030,6,0,"I want this package but I cannot increase my budget, let's close this deal in $24800You are a customer and you are in conversation with the agent, he is describing about a tour package which have services Guided Safari Tours, Guided Safari Tours Accommodation Accommodation Accommodation Meals Meals Meals Accommodation Accommodation Meals Meals Meals Accommodation Meals Meals Meals which have amenities Birdwatching Opportunities Photography workshops Wildlife viewing platforms Binoculars rental Camera rental Walking safari guide The updated amenities are Binoculars rental, Camera rental, Walking safari guide ",7
1030,6,1,"What do you think of this deal sir?, you are not going to give me a hike as much as I had expected. But sir, this package is one of its kind and what I have mentioned, includes all the amenities and services that you've been asking, so I think we should close it right away. ",7
1030,7,0," sir, we can close the deal at $24800 ",7
1030,7,1,"Great, Thanks ",7
191,1,0,"Hi, I'm interested in purchasing the Adventure Trekking Expedition package. Can you please provide me with information about the package, as well as the price?",1
191,1,1,"'Hello, the Adventure Trekking Expedition package includes guided trekking, camping accommodations, meals, transportation, camping gear rental, photography equipment rental, transportation to and from the trekking location, and porter services for carrying heavy bags. It is priced at $30800.",7
191,2,0,"I don't require transportation for trekking, so please remove the amenity of transportation to and from trekking from the package.",1
191,2,1,"I understand that you don't require transportation for trekking. As an alternative, we can remove the amenity of transportation to and from trekking and provide you with porter services for carrying heavy bags. This will lower down the price of the tour to $30800.",7
191,3,1,"I apologize, but I didn't receive a response from you. Could you please confirm if you would like to add the amenity I recommended?",7
191,4,0,"I apologize for the delay in responding. However, I'm afraid $22364.620840010273 is the maximum budget I can allocate for this tour package.",3
191,4,1,"I understand your concerns about the budget, but unfortunately, I cannot go as low as $22364.620840010273. However, I can offer you a discounted price of $29669.794563931006 for this tour package.",1
191,5,0,"I appreciate the discounted price offer of $29669.794563931006, but my budget is limited to $22983.50798323666. Can we work with that?",7
191,5,1,"I understand your budget limitations. While I won't be able to offer the package at your desired price of $22983.50798323666, I can certainly make some adjustments to accommodate your budget. Let me see what options I can come up with for you.",4
191,6,0,Thank you for understanding my budget limitations. I appreciate your efforts to accommodate my budget. I look forward to hearing about the available options that fit within my proposed budget.,7
191,6,1,Thank you for your understanding. I have taken your budget limitations into consideration and I appreciate your willingness to work within your proposed budget. I will explore the available options and make sure to find the most suitable package for you within your budget.,1
191,7,0,"I appreciate your understanding of my budget limitations. However, I am looking to stay within my proposed budget of $23550.50806967446. I trust that you will be able to find a suitable package for me within this range. Thank you for your assistance.",7
191,7,1,"I understand your budget limitations and will do my best to find a suitable package for you within your proposed budget of $23550.50806967446. Thank you for your trust in our services, and I assure you that we will provide you with a memorable and enjoyable experience.",4
191,8,0,"Yes, I appreciate your understanding and trust in finding a suitable package within my budget. Thank you for your assistance.",3
191,8,1,"Thank you for your kind words. It's my pleasure to assist you in finding a package that suits your budget. I appreciate your trust in our services. If you have any further questions or requests, feel free to let me know.",7
191,9,0,"Thank you for your assistance. However, I am unable to go above my proposed budget of $23550.50806967446. Is there any way we can make the package work within that amount?",7
191,9,1,"I understand your budget constraints, but considering all the services and amenities included in the package, it is difficult to lower the price to $23550.50806967446. However, I can offer you a slight discount and bring down the price to $25500. This is the best I can do without compromising on the quality and experience of the tour package.",7
191,10,0,"Thank you for considering a discount, but $25500 is still above my budget. I am willing to stretch my budget a bit and offer $24086.23950838451. Can we reach a compromise at this price?",7
191,10,1,"Thank you for your willingness to stretch your budget. I understand your limitations, but considering the value and experience that this package offers, I would recommend sticking to the original budget of $27976.690838271297. This will ensure that you have a comfortable and enjoyable trip without compromising on the quality of services provided.",7
191,11,0,"I appreciate your understanding, but I'm afraid I cannot go beyond my proposed budget of $24086.23950838451. Is there any way we can work within that range?",4
191,11,1,"Thank you for choosing us, let's finalize the deal",1
276,1,0,"Hi, I'm interested in purchasing the Adventure Trekking Expedition package. Can you please provide me with information about the package, as well as the price?",7
276,1,1,"'Hello, the Adventure Trekking Expedition package includes guided trekking, camping accommodations, meals, transportation, camping gear rental, photography equipment rental, transportation to and from the trekking location, and porter services for carrying heavy bags. It is priced at $30800.",7
276,2,0,"I don't require transportation for trekking, so please remove the amenity of transportation to and from trekking from the package.",7
276,2,1,"I understand that you don't require transportation for trekking. As an alternative, we can remove the amenity of transportation to and from trekking and provide you with porter services for carrying heavy bags. This will lower down the price of the tour to $30800.",7
276,3,1,"I apologize, but I didn't receive a response from you. Could you please confirm if you would like to add the amenity I recommended?",1
276,4,0,"I apologize for the delay in responding. However, I'm afraid $22364.620840010273 is the maximum budget I can allocate for this tour package.",7
276,4,1,"I understand your concerns about the budget, but unfortunately, I cannot go as low as $22364.620840010273. However, I can offer you a discounted price of $29669.794563931006 for this tour package.",7
276,5,0,"I appreciate the discounted price offer of $29669.794563931006, but my budget is limited to $22983.50798323666. Can we work with that?",1
276,5,1,"I understand your budget limitations. While I won't be able to offer the package at your desired price of $22983.50798323666, I can certainly make some adjustments to accommodate your budget. Let me see what options I can come up with for you.",7
276,6,0,Thank you for understanding my budget limitations. I appreciate your efforts to accommodate my budget. I look forward to hearing about the available options that fit within my proposed budget.,7
276,6,1,Thank you for your understanding. I have taken your budget limitations into consideration and I appreciate your willingness to work within your proposed budget. I will explore the available options and make sure to find the most suitable package for you within your budget.,1
276,7,0,"I appreciate your understanding of my budget limitations. However, I am looking to stay within my proposed budget of $23550.50806967446. I trust that you will be able to find a suitable package for me within this range. Thank you for your assistance.",4
276,7,1,"I understand your budget limitations and will do my best to find a suitable package for you within your proposed budget of $23550.50806967446. Thank you for your trust in our services, and I assure you that we will provide you with a memorable and enjoyable experience.",7
276,8,0,"Yes, I appreciate your understanding and trust in finding a suitable package within my budget. Thank you for your assistance.",4
276,8,1,"Thank you for your kind words. It's my pleasure to assist you in finding a package that suits your budget. I appreciate your trust in our services. If you have any further questions or requests, feel free to let me know.",4
276,9,0,"Thank you for your assistance. However, I am unable to go above my proposed budget of $23550.50806967446. Is there any way we can make the package work within that amount?",4
276,9,1,"I understand your budget constraints, but considering all the services and amenities included in the package, it is difficult to lower the price to $23550.50806967446. However, I can offer you a slight discount and bring down the price to $25500. This is the best I can do without compromising on the quality and experience of the tour package.",5
276,10,0,"Thank you for considering a discount, but $25500 is still above my budget. I am willing to stretch my budget a bit and offer $24086.23950838451. Can we reach a compromise at this price?",7
276,10,1,"Thank you for your willingness to stretch your budget. I understand your limitations, but considering the value and experience that this package offers, I would recommend sticking to the original budget of $27976.690838271297. This will ensure that you have a comfortable and enjoyable trip without compromising on the quality of services provided.",1
276,11,0,"I appreciate your understanding, but I'm afraid I cannot go beyond my proposed budget of $24086.23950838451. Is there any way we can work within that range?",2
276,11,1,"Thank you for choosing us, let's finalize the deal",4
732,1,0,"Hi, you have a nice offer, I am interested in buying your package Mountain Resort. What will be the cost of this package? ",1
732,1,1,"I am glad to inform you that this package will make you enjoy the most enchanting views with the scenic rides,Snowboarding,Mountain biking,Rock climbing,Indoor Swimming Pool,Gourmet Dining which is coming with fair price of $48000 ",4
732,2,0,Could you tell me what kind of Accomodation facilities are available in the Mountain Resort ,4
732,2,1,The package has beautiful Accomodation facilities like Scenic rides  Snowboarding  Mountain biking Rock climbing  Indoor Swimming Pool  Gourmet Dining  Rock Climbing ,4
732,3,0,Could you please tell me about transportation facility in Mountain Resort ,7
732,3,1,"Sir, this package have some great facilities like, ",7
732,4,0,"I like sports, can add the amenity Snowboarding in the package ",5
732,4,1, ,7
732,5,0,I am looking a complete package for this price $16000 and this package is my choice ,5
732,5,1,"This package have things which you love to have, but we can reduce the price and can provide you a different option with new amenities and a little different ",4
732,6,0,"I am ready to finalize this deal for $16000, the package meets all my requirements and now I have to finalize ",7
732,6,1, ,7
732,7,0,"$16500 is too high for me, I can only go upto $16500, if you can make a deal at that price? ",2
732,7,1,"Sir, I would like to recommend the amenity Mountain biking by which the cost of tour package is $19300, would you like to? ",7
732,8,0,no thanks I already have mountain biking equipments. ,7
732,8,1,"Thanks for your concern, we are removing mountain biking equipments as an amenity. ",4
732,9,0,"Okay, the budget is not a problem. I have to leave in a hurry ",7
732,9,1,"Thanks for your interest, let's have a close deal ",5
933,1,0,Could you tell me what is NA in Romantic Escape Honeymoon Package ,2
933,1,1,A means Not applicable.This package does not have NA section' ,4
933,2,0,I could discuss about the tour package if you provide more budget ,7
933,2,1,"Considering your request about the tour package, we can have concession for you, it will cost you $18300 ",3
933,3,0,It's too much for me I cannot go any higher than $15600 ,3
933,3,1,"Thanks for your patience, let's close the deal ",5
645,1,0,"Hey!, I want to buy this package, what will be the cost of Education Tour ",4
645,1,1,endoftext|>Q:  What is the use of the below line? ,4
645,2,0,"I want to add a guided study session in the package, I will pay for this extra. ",2
645,2,1,"Ok sir, with adding the amenity Guided Study Sessions, the cost of tour package is $18900 ",4
645,3,0," I don't want the Guided Study Sessions, what do you say for $13500? ",1
645,3,1,How about a concession price of $18100 for you? I can have one more Guided Study Sessions for you. ,2
645,4,0,What kind of accomodation coming in Education Tour ,4
645,4,1,The package include well accommodation like hotel or resorts' ,3
645,5,0,"Oh, I do not like staying in hotel, I am looking for resort which is more close to ",3
645,5,1,"We get it, we can have resort from our side which will cost you $17500 ",7
645,6,0,"The budget is already over,I cannot pay you more than $13800 ",2
645,6,1,"Sir, I can offer you this package in $17000. ",2
645,7,0,What's about transportation in Education Tour? ,3
645,7,1,The package have the following modes of transportation Guided Study Sessions Academic lectures for visited sites Cultural Immersion Books and study guides Collaborative Project mentorship The package is offering services which include Accommodation Accommodation Accommodation Transportation Transportation Meals Meals Meals  Educational Visits Educational Visits Educational Visits Language Classes Language Classes Language Classes ,2
645,8,0," Oh! It's too high, I can only afford $14100. ",7
645,8,1,"This package is worth spending money, if you will spend $17000 you will enjoy luxurious stay with activities and facilities that are mentioned here ",7
645,10,0,"I want this package but I cannot increase my budget, let's close this deal in $14100 ",7
645,10,1,"We cannot accept this deal sir, Sorry ",4
1168,1,0,"Hi, I want to buy a package for my family, What will be the cost of the package for 7 persons. ",7
1168,1,1,endoftext|>\usepackage{makecell} ,7
1168,2,0,"I don't like these adventures, please remove them from the package ",7
1168,2,1,"If you cannot afford more than 0 we respect your budget, therefore we will recommend you a better budget option for excursions that is Photography services as Photography services will cost you only $8500 ",7
1168,3,0,"Yes, I do like to add photography services as an amenity ",7
1168,3,1,"Thanks for your consent, we are adding photography service as a amenity ",7
1168,4,0,"Okay, we can proceed the deal for now ",4
1168,4,1,"Sir, we cannot go down to $8400, Can you increase the budget to at least $8800? ",4
1168,5,0,"Sir, I cannot increase my budget ",3
1168,5,1,"This package have everything that can provide you thrilling experience in the mountain please reconsider your budget,Since Actual prize is $8400 ",4
1168,6,0,I can pay 6000 ,5
1168,6,1,"This is not enough, the updated amenities are Family-Friendly Excursions and Sightseeing Tours, Children's Activity Programs and Supervision, Photography Services to Capture Family Moments, White Water Rafting Expedition, Zip lining and Aerial Adventure Nature Hiking and Wildlife Exploration, you can add more to your experience by increasing the budget and you have to choose atleast one of the amenities ",2
1168,7,0,The only thing I want is white water rafting expetion and I cannot go above $5000 ,4
1168,7,1,"You should think about the adventurous wildlife thrilling experience, we can provide you an option for accomodation by which package will cost you $7700, it worth of this price ",1
1168,8,0," I cannot afford to pay $7700, please show me other option ",1
1168,8,1,Thanks for your time but I cannot fulfill your request in this amount ,5
0,1,0,"Hey, I want to book Wellness Retreat, could you please tell me about the package details ",2
0,1,1,"The package have lots amenities like Health Retreat, Fitness Classes, Relaxation, Nature Walks,Spas, Yoga and Meditation, which will provide you fresh mind and body and make you relax and tension free. ",3
0,2,0,Tell me about the package ,3
0,2,1,The packaqge will cost you $15000? ,2
0,3,0,"Yes, but I can increase it to $15000 ",2
0,3,1,"You don't have to compromise in anything, even the best luxurious hotel you can stay with this amount, the updated amenities that are Healing Therapies Relaxation Areas Mindfulness Spaces Spa access Fitness classes Nature walks and previous amenities are same as updated ",7
0,4,0,"Ok, let me buy with this budget, but please do not overcharge me ",4
0,4,1,"As far your budget is concern you have options of Accommodation Accommodation Accommodation Healthy Cuisine Healthy Cuisine Healthy Cuisine Yoga and Meditation Yoga and Meditation Yoga and Meditation and which have amenities like Healing Therapies Relaxation Areas Mindfulness Spaces Spa access Fitness classes Nature walks, you will never regret because of the experience ",4
0,5,0,"No thanks, I like to explore different cities rather than staying in a Spa resort for whole day. ",5
0,5,1,"Thanks for your time, we are removing Spa resort as a service ",7
0,6,0,What about Accommodation facility in Wellness Retreat ,2
0,6,1,This package is offering range of amenities like Relaxation Areas Mindfulness Spaces Spa access Fitness classes Nature walks by which you can enjoy a lot of adventurous activities and enjoy your time of leisure with peace. ,7
0,7,0,I have my own budget I am willing to pay but please don't be misleading me. ,1
0,7,1,"Yes, we offer the same facilities and services which you can take as separate, so you can take that option by paying only $19000, if you need something more please provide us your budget and we will provide you the package as per your budget ",7
0,8,0,"I want to purchase this package, but I am planning to take other tour package after this one, let's close this deal in $19000 ",5
0,8,1,"You should think about the adventurous wildlife thrilling experience, we can provide you an option for accomodation by which package will cost you $17000, It worth the price ",4
0,9,0,"I cannot increase my budget for this, so let's call off this deal. ",1
0,9,1,"Here you will get so many options of packages in your range that you can enjoy and can learn lot many new things and will never regret over the decision, so please reconsider your budget ",7
0,10,0,"I will look for few options before I make final decision, you are offering a lot of things, do you have any kind of customer loyalty programs? ",1
0,10,1,"Dear Sir, We cannot go lower down beyond some limits ",7
87,1,0,"Hello, I am interested in purchasing the Wildlife Safari package. Can you please provide me with information about the package and its price?",7
87,1,1,"'Hello! The Wildlife Safari package offers guided safari tours, accommodation, and meals. It also includes amenities like birdwatching opportunities, photography workshops, wildlife viewing platforms, binoculars rental, camera rental, and a walking safari guide. The price for this package is $29250. It's a great opportunity to explore and experience the diverse wildlife in a thrilling safari adventure.'",7
87,2,0,I would prefer not to have a Walking safari guide included in the package.,5
87,2,1,"I understand that you would like to remove the Walking safari guide from the package due to budget constraints. As an alternative, we can remove the Walking safari guide and adjust the package cost accordingly. The updated price for the tour package without the Walking safari guide would be $29250. Please let me know if you have any other preferences or if there is anything else I can assist you with.",4
87,3,0,"No, I do not want to remove the Walking safari guide.",1
87,3,1,"Thanks for your consent, we will keep the Walking safari guide as a service.",7
87,4,0,"Thank you for considering my proposal. However, I would still like to negotiate the price. Can we make any adjustments to the package to meet my budget of $21621?",3
87,4,1,"Thank you for your interest in our package. I understand that you would like to negotiate the price further. While I appreciate your budget constraints, I'm afraid we cannot go down to $21621. However, let me see if we can make any adjustments to the package to meet your budget. I can offer you a discounted rate of $28176.671785551363. Please let me know if this works for you.",7
87,5,0,Thank you for your understanding. I still find the offered rate of $28176.671785551363 to be higher than what I can afford. Is there any possibility of bringing it down closer to my budget of $22466.216948215948?,7
87,5,1,"Thank you for your feedback, I understand that the offered rate may still be higher than your budget. Allow me to make an adjustment for you. I can bring it down closer to your budget and offer you this package at $27337.5465392077.",7
87,6,0,"I appreciate your adjustments, but I really cannot go beyond my proposed budget of $22466.216948215948. Is there any way you can further reduce the price?",4
87,6,1,"I understand that you have a budget constraint, but the package I have proposed already includes several amenities and services that provide a unique wildlife experience. However, I can try to make some adjustments and provide you with accommodation options that can lower the cost to $24000. This is the best I can do considering the high-quality services and amenities included.",4
87,7,0,"Thank you for considering my budget constraints. I appreciate the effort to find accommodation options that can lower the cost. However, I can only afford $23087.92 for this package. Is there any way we can work around this price?",7
87,7,1,"Thank you for your understanding. I understand your budget constraints, but unfortunately, we cannot lower the price any further for this package. The current price of $27337.5465392077 is already discounted and reflects the best possible value for the services and amenities included. However, we can explore alternative options that may better fit your budget. Would you like me to suggest any other packages or destinations within your price range?",7
87,8,0,"I'm interested in birdwatching, so please add Birdwatching Opportunities to the package.",3
87,8,1,"Absolutely! Adding the Birdwatching Opportunities amenity will enhance your experience. The total cost of the tour package, including this amenity, is $28037.5465392077.",3
87,9,0,"I appreciate your offer, but I'm afraid I cannot increase my budget beyond $23787.91551961812. Is there any possibility for a lower price or any other concessions?",4
87,9,1,"I apologize, but we are unable to offer this package at the price you are requesting.",7
153,1,0,"Hi, I'm interested in purchasing the Beach Resort package. Can you please provide me with information on the package and its price?",7
153,1,1,"'Hello, our Beach Resort package offers luxurious accommodation, transportation, delicious meals, exciting island excursions, and a host of amenities such as scuba diving, beach games, jet skiing, kids club, beachfront lounging, and scooter rentals. The package is priced at $21900. It's a great deal for a fun-filled beach vacation.'",7
153,2,0,"The package sounds amazing, but I can only afford $18835.711122335633. Is there any possibility of adjusting the price to fit my budget?",4
153,2,1,"Sir, I would like to recommend adding the amenity Scuba Diving to your tour package. With this addition, the tour cost would be $21900. Would you be interested in including Scuba Diving in your itinerary?",4
153,3,0,"Yes, I would like to include Scuba Diving as an amenity.",7
153,3,1,"Thanks for your consent, we are adding Scuba Diving as an amenity.",1
153,4,0,"Thank you for adding Scuba Diving as an amenity. However, I am still not able to go above my proposed budget of $19835.711122335633. Can you provide any further concessions?",5
153,4,1,Thank you for choosing us as your tour package provider. We are excited to have you on board. Let's close the deal!,4
114,1,0,What meals are included in the Cultural Heritage Tour?  What is included in the Education Tour package?,2
114,1,1,"The Education Tour package includes accommodation, transportation, meals, educational visits, language classes, guided study sessions, academic lectures for visited sites, cultural immersion, books and study guides, and collaborative project mentorship.",3
114,2,0,"I would like to enhance my learning experience, so please add Guided Study Sessions to the package.",7
114,2,1,"Absolutely, adding Guided Study Sessions to the package will greatly enhance your learning experience. The final tour cost with this amenity is $18900.",7
114,3,0,I would like to remove the Cultural Immersion activity from the package as it is not something I am interested in.,2
114,3,1,"I understand that you are not interested in the Cultural Immersion activity. In that case, I would recommend the Collaborative Project mentorship as a low budget alternative. This will bring down the cost of the tour package to $18900.",7
114,4,0,"No, I do not want to add the Collaborative Project mentorship as an alternative.",2
114,4,1,"Thanks for your consent, we are not adding the Collaborative Project mentorship as an alternative.",7
114,5,0,"I'm sorry, but I would really like to have the Collaborative Project mentorship included in the package. Can you please add it and let me know if the budget can be adjusted accordingly?",2
114,5,1,"Adding the Collaborative Project mentorship to the package will increase the budget. After recalculating, the new budget for the package with the added amenity will be $20500. Please let me know if this fits within your budget.",2
114,6,0,"I'm sorry, but I cannot go beyond my proposed budget of $14800.",2
114,6,1,"I understand that you have a specific budget in mind. However, considering the comprehensive package we are offering which includes accommodation, transportation, meals, educational visits, language classes, and amenities such as guided study sessions, academic lectures, cultural immersion, and collaborative project mentorship, the package is priced at $18840. We believe this package will provide you with a valuable educational and cultural experience. If a lower budget is a concern, we can discuss alternatives and make adjustments accordingly.",4
114,7,0,"Yes, I would like to proceed with the comprehensive package.",7
114,7,1,"Thanks for your consent, we will proceed with the comprehensive package.",7
114,8,0,Thank you for considering my proposal. I look forward to experiencing the comprehensive package.,5
114,8,1,Thank you for choosing our tour package! We are excited to have you as our customer. Let's close the deal and get ready for an amazing experience.,7
59,1,0,"Hey, I'm really interested in purchasing the Beach Resort package. Can you please provide me with details about the package and its price?",4
59,1,1,"'Hello, the Beach Resort package offers luxurious accommodations, transportation, and meals. You will also have the opportunity to enjoy various amenities such as Scuba Diving, Beach Games, Jet Skiing, Kids Club, Beachfront Lounging, and Scooter Rentals. The package also includes exciting Island Excursions. All of these amazing experiences can be yours for a price of $21900.'",7
59,2,0,"I appreciate the offer, but I can only afford to spend $18424.14 for this package. Can we negotiate to meet this budget?",7
59,2,1,I understand that you have a specific budget in mind. Let me check what options I can offer within your budget for the tour package. I'll do my best to negotiate and find a suitable solution for you. Please allow me some time to discuss this with my team and I will get back to you shortly.,1
59,3,0,I appreciate your understanding of my budget constraints. I look forward to hearing the options you can offer within my proposed budget of $18933.98710787011 for the tour package. Thank you for taking the time to negotiate and find a suitable solution for me.,7
59,3,1,"Sir, I would like to recommend the amenity Scuba Diving, which will enhance your tour experience and the cost of the tour package will be $21900. Would you like to include this activity in your itinerary?",7
59,4,0,"Yes, I would love to include Scuba Diving as an activity in my itinerary.",7
59,4,1,"Thanks for your consent, we are adding Scuba Diving as an activity.",4
59,5,0,"Thank you for adding Scuba Diving to the package. However, I believe there may have been a misunderstanding. I proposed a budget of $19,933.99, but the package still includes multiple accommodations and transportation services. Is there any way we can reduce the cost to fit within my budget?",4
59,5,1,I'm glad we could come to an agreement. Thank you for choosing our tour package.,7
146,1,0,"Hi, I'm interested in purchasing the Beach Resort package. Can you please provide me with information on the package and its price?",7
146,1,1,"'Hello, our Beach Resort package offers luxurious accommodation, transportation, delicious meals, exciting island excursions, and a host of amenities such as scuba diving, beach games, jet skiing, kids club, beachfront lounging, and scooter rentals. The package is priced at $21900. It's a great deal for a fun-filled beach vacation.'",7
146,2,0,"The package sounds amazing, but I can only afford $18835.711122335633. Is there any possibility of adjusting the price to fit my budget?",1
146,2,1,"Sir, I would like to recommend adding the amenity Scuba Diving to your tour package. With this addition, the tour cost would be $21900. Would you be interested in including Scuba Diving in your itinerary?",7
146,3,0,"Yes, I would like to include Scuba Diving as an amenity.",7
146,3,1,"Thanks for your consent, we are adding Scuba Diving as an amenity.",2
146,4,0,"Thank you for adding Scuba Diving as an amenity. However, I am still not able to go above my proposed budget of $19835.711122335633. Can you provide any further concessions?",7
146,4,1,Thank you for choosing us as your tour package provider. We are excited to have you on board. Let's close the deal!,5
49,1,0,"Hey!, I want to buy this package, what will be the cost of Cruise Package ",4
49,1,1,"is package has very unique amenities like Kids game room Themed Parties Snorkeling Adventure Casino Fine Dining Restaurants, will cost you $70000. ",2
49,2,0,Could you tell me about accomodations in Cruise Package ,5
49,2,1,"e have two types of accomodation Luxurious suites with Jacuzzis, Panoramic Balconies, and private bars ",7
49,3,0,"I like kids to play, please add Kids game room in the package ",1
49,3,1,"Ok, thanks for adding. After adding the amenity Kids game room the final cost of the package is $24400<|endoftext|>#include ""./src/include/utils.h"" ",2
49,4,0,"Okay, but I have budget of $19200, please let me know if only you have package for this amount? ",4
49,4,1,"Sir, I do not have any tour package for these budget, what do you say about this offer? ",7
49,5,0,"Sorry that's too high for my budget, can you check if you have any package which cost less than $19600 if yes, then please let me know immediately what is the offer? ",4
49,5,1,"his package have everything that can provide you thrilling experience in the mountain please reconsider your budget,Since Actual prize is $24400 ",2
49,6,0,"I don't want Snorkeling Adventure, please remove from the package ",6
49,6,1,You can remove Snorkeling Adventure from this package and as an options we will recommend Casino which will make this tour cost only $23400 ,5
49,7,0,"No, I do not like to change that. ",4
49,7,1,"Thanks for your consent, we are adding Binocular rental as an amenity ",7
49,8,0,"I've been asking this thing, I want one ",1
49,8,1,"I understand your needs and provide you best services, we have luxury cruise ship which provide you luxury and we have several activities on board, so please consider our budget of $25500 ",7
49,9,0,No I do not like to go with cruise ship. ,7
49,9,1, ,7
49,10,0,It's too much expensive for me.<|endoftext|>--- ,7
49,10,1,"Hence you are going to experience the luxurious cruise in the sea with on-board activities such as casino, fine dining restaurants, Themed Parties, kids game room, you will never regret on choosing this package, please increase your budget to $25000 ",2
49,11,0,"I want to enjoy the cruise trip with kids,you are not offering any discount, so I cannot go any higher than $19500. ",2
49,11,1,"Sorry sir, we cannot match your expectations and your budget ",5
1255,1,0,What about Crafts workshops in Cultural Tour ,4
1255,1,1,The package includes cultural shopping excursion' ,4
1255,2,0,What about Accomodation in Cultural Tour ,7
1255,2,1,Accomodation in Cultural Tour package will be in the form of 5* Hotels and Resorts. This offer's the highest levels of service and facilities and is suitable for the most demanding or luxurious travellers. ,3
1255,3,0,"Sorry, we cannot afford, we can look for a hotel as a 4 star? ",6
1255,3,1,"Sir, it's not possible sir, we need at least 4 star hotel<|endoftext|>#<|endoftext|>--- ",5
1255,4,0,"Am I understood sir, i want this package but i cannot go high than $13300You are a customer and you are in conversation with the agent, he is describing about a tour package which have services are Accommodation Accommodation Accommodation Transportation Transportation Meals Meals Meals ",4
1255,4,1,"Thanks for your time, It was pleasure working with you, Hope to have good deal with you ",7
5,1,0,What are the local customs of Festive Splendor: A Celebration Tour ,5
5,1,1,This package is offering range of amenities like Traditional Costume Dress-up and Photoshoot Cultural Workshops and Demonstrations Souvenir Shopping Assistance Local customs assistance Karaoke Party which will provide you lots adventurous joy and life thrilling experience. ,7
5,2,0,"Now, this package cost me how much? ",7
5,2,1,The packaqge will cost you $11400? ,7
5,3,0,"I cannot afford so much, please let me buy with this budget with this price ",7
5,3,1,This package have everything that can provide you a thrilling experience at Bali which is worth of this price ,2
5,4,0,What we have for Accomodation in Festive Splendour: A Celebration Tour ,2
5,4,1,The package is offering services which include Accommodation Accommodation Accommodation Transportation Transportation Meals Meals Festival Events Festival Events Festival Events ,4
5,5,0,I like to dress up my wife in Traditional Costume and want to be clicked with the dress in the package ,1
5,5,1,"So, you like to add the amenity Traditional Costume and Photoshoot in the package ",4
5,6,0,I will think about this amenity ,2
5,6,1,"Considering your request, we can have concession for you it will cost you $12000 ",4
5,7,0,"I cannot go any higher than $9100,can you provide some concession ",4
5,7,1,"You can travel around the state by prime sedan or bus, it can easily cover all of the itinerary. Please rethink about your budget ",4
5,9,0,"I do not want the Photoshoot since we are already taking selfies, please remove Traditional Costume Dress-up ",2
5,9,1,"I understand you do not want Traditional Costume Dress-up, so as an alternative to this I would recommend you to do Souvenir Shopping Assistance as the only service so that the whole package cost just $11600 ",4
5,10,0,"No, I am not interested to add souvenirs. ",7
5,10,1,"Thanks for your consent, we are removing souvenirs from service ",5
5,11,0,"I think this is a little higher, I have budget upto $8000 ",3
5,11,1,"You cannot expect this as an option, we can provide you an option of package which have same package but lower than $8000 ",3
5,12,0,"It is a tight budget option, let's go ahead with this option ",7
5,12,1,We won't do it for such lower amount ,4
650,1,0,"Hey!, I want to buy this package, what will be the cost of Cultural Tour ",4
650,1,1,You are the travel agent and you know detail about the tourism package Luxurious Desert Sands Desert Safari ,2
650,2,0,"Please sir, tell me detail price of Desert Safari ",1
650,2,1,"Sir, I am sorry, this tour package is not for you, please visit this link to learn more about our tour packages. ",5
650,3,0,"Thank you for reply, I will browse your site ",4
650,3,1,Please accept the package ,4
1070,1,0,"Hi there, I'm keen on purchasing the Historical Architecture Tour package. Could you please provide me with information about the package and its price?",7
1070,1,1,"'Hello, the Historical Architecture Tour package offers accommodation, transportation, meals, guided tours, architectural walks, and amenities like historical reenactment, interactive exhibits, virtual reality experiences, historical guidebook, audio tour, and architectural photography. The package is priced at $24800.",2
1070,2,0,I am interested in trying out Virtual Reality experiences. Can you please add that to the package?,3
